State,Year,Data.Population,Data.Rates.Property.All,Data.Rates.Property.Burglary,Data.Rates.Property.Larceny,Data.Rates.Property.Motor,Data.Rates.Violent.All,Data.Rates.Violent.Assault,Data.Rates.Violent.Murder,Data.Rates.Violent.Rape,Data.Rates.Violent.Robbery,Data.Totals.Property.All,Data.Totals.Property.Burglary,Data.Totals.Property.Larceny,Data.Totals.Property.Motor,Data.Totals.Violent.All,Data.Totals.Violent.Assault,Data.Totals.Violent.Murder,Data.Totals.Violent.Rape,Data.Totals.Violent.Robbery,avg_fiscal_income_p0p100,population_p0p100,nb_tax_returns_p0p100,share_fiscal_income_p0p100,share_fiscal_income_p0p90,share_fiscal_income_p0p99,share_fiscal_income_p90p100,share_fiscal_income_p90p95,share_fiscal_income_p95p100,share_fiscal_income_p95p99,share_fiscal_income_p99.5p100,share_fiscal_income_p99.5p99.9,share_fiscal_income_p99.99p100,share_fiscal_income_p99.9p100,share_fiscal_income_p99.9p99.99,share_fiscal_income_p99p100,share_fiscal_income_p99p99.5,share_pretax_income_p0p100,avg_fiscal_income_p0p90,avg_fiscal_income_p0p99,avg_fiscal_income_p90p100,avg_fiscal_income_p90p95,avg_fiscal_income_p95p100,avg_fiscal_income_p95p99,avg_fiscal_income_p99.5p100,avg_fiscal_income_p99.5p99.9,avg_fiscal_income_p99.99p100,avg_fiscal_income_p99.9p100,avg_fiscal_income_p99.9p99.99,avg_fiscal_income_p99p100,avg_fiscal_income_p99p99.5,share_pretax_income_p0p90,share_pretax_income_p0p99,share_pretax_income_p90p100,share_pretax_income_p90p95,share_pretax_income_p95p100,share_pretax_income_p95p99,share_pretax_income_p99.5p100,share_pretax_income_p99.5p99.9,share_pretax_income_p99.99p100,share_pretax_income_p99.9p100,share_pretax_income_p99.9p99.99,share_pretax_income_p99p100,share_pretax_income_p99p99.5,total_fiscal_income_p0p100,nb_police_shootings,nb_unarmed,nb_gun,nb_body_camera,imm_population,lpr_total,nonimm_total,refugees_total,gdp,wic_2015,nslp_2015,sbp_2015,spending_education,spending_welfare,spending_health,spending_police,spending_corrections
Nebraska,2015,1896190,2241.1,338.7,1691.4,211,274.9,173.1,3.3,46,52.4,42495,6422,32072,4001,5212,3283,62,873,994,570447.3,940538,899330,1,0.6339,0.8621,0.366,0.0997,0.2661,0.1282,0.1057,0.0479,0.0239,0.0579,0.0342,0.1379,0.0321,1,62508.5,77278.6,324792.8,176906.2,472326.5,284415.4,1876773.3,1062197.4,21240147.1,5138840.300000001,3376501.1,1223760.2,570447.3,0.6339,0.8621000000000001,0.366,0.0997,0.2661,0.1282,0.1057,0.0479,0.0239,0.0579,0.0342,0.1379,0.0321,83466544607,8,1,5,0,1891277,5230,491510,1200,117402.3,37,241,70,NA,NA,NA,NA,NA
Nebraska,2016,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,555100.3,926251,898230,1,0.6213,0.8584,0.3786,0.1037,0.2747,0.1332,0.1089,0.0488,0.0256,0.0602,0.0348,0.1416,0.0326,1,58697.5,73721.1,321855.7,176276.8,467151.6,283068,1851865.2,1037505.2,21770324.3,5117436.9,3283263.4,1203791,555100.3,0.6213000000000001,0.8584,0.3786,0.1037,0.2747,0.1332,0.1089,0.0488,0.0256,0.0602,0.0348,0.1416,0.0326,78751509774,7,1,2,1,1905616,5650,508910,1440,119389.8,37,241,70,NA,NA,NA,NA,NA
Nebraska,2017,1920076,2274,337.1,1666,271,305.9,191.2,2.2,62,50.4,43663,6472,31988,5203,5873,3671,43,1191,968,554756.1,957103,905980,1,0.6088,0.8556,0.39,0.1109,0.2799,0.1356,0.1114,0.0489,0.027,0.0626,0.0358,0.1444,0.033,1,56928,72735.3,328236.3,186642.1,471099.8,285335,1875242.7,1028892.5,22721650.3,5268374.800000001,3352106.2,1215115.4,554756.1,0.6088,0.8556,0.39,0.1109,0.2799,0.1356,0.1114,0.0489,0.027,0.0626,0.0358,0.1444,0.033,80548904120,NA,NA,NA,NA,1915947,5330,380140,1190,123219.9,37,241,70,7318806,2860106,353972,498954,514541
Nebraska,2018,1929268,2079.9,271.9,1555.3,252.6,284.8,179.4,2.3,63.9,39.2,40126,5246,30006,4874,5494,3461,44,1233,756,581372.9,951968,909600,1,0.6177,0.8528,0.382,0.0995,0.2828,0.1356,0.1139,0.0481,0.0293,0.0657,0.0366,0.1472,0.0332,1,60055.2,75375.5,334263.8,174097.2,494814.2,296514.9,1993121.9,1052604.9,25654944,5752916.4,3556762.4,1287729.5,581372.9,0.6177,0.8528,0.382,0.0995,0.2828,0.1356,0.1139,0.0481,0.0293,0.0657,0.0366,0.1472,0.0332,83296258202,1,0,0,0,1925614,6500,366070,340,127954.4,37,241,70,7289078,2911044,322887,529024,528484
Nevada,1960,285278,3294.7,913.5,1989.3,391.9,145.8,50.5,8.8,12.6,74,9399,2606,5675,1118,416,144,25,36,211,234445.8,118544,113752,1,0.7124,0.9179,0.2876,0.0981,0.1895,0.1074,0.0583,0.0316,0.0065,0.0267,0.0203,0.0821,0.0237,1,39078.6,45778.10000000001,141973.4,96868.8,187077.6,132560.4,575854.1,390569.3,3191814.5,1317106.3,1112783.7,405149.9,234445.8,0.7124,0.9179,0.2876,0.0981,0.1895,0.1074,0.0583,0.0316,0.0065,0.0267,0.0203,0.0821,0.0237,5852754230,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1961,299000,3436.8,911,2052.2,473.6,183.6,62.5,7,8,106,10276,2724,6136,1416,549,187,21,24,317,296269,125522,121165,1,0.6742,0.8935,0.3258,0.0978,0.228,0.1215,0.0778,0.0421,0.012,0.0357,0.0237,0.1065,0.0287,1,38660.3,46577.5,168157.8,100951.5,235362.4,156743.8,803382.7000000001,543605,6182688.9,1842142.5,1360431.2,549827.6,296269,0.6742,0.8935000000000001,0.3258,0.0978,0.228,0.1215,0.0778,0.0421,0.012,0.0357,0.0237,0.1065,0.0287,6478209085,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1962,335000,3496.1,886.9,2105.7,503.6,212.2,77.9,8.1,19.7,106.6,11712,2971,7054,1687,711,261,27,66,357,284091,132746,137051,1,0.7137,0.9102,0.2862,0.0926,0.1937,0.1039,0.065,0.0332,0.0109,0.0318,0.0209,0.0898,0.0249,1,45307.60000000001,52529,163549.5,105767.8,221331.2,148361.4,742338.5,474791.1,6243084.2,1815666.6,1324633.6,513211.3,284091,0.7137,0.9102,0.2862,0.0926,0.1937,0.1039,0.065,0.0332,0.0109,0.0318,0.0209,0.0898,0.0249,7584563606,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1963,368000,4385.1,1147,2565.5,672.6,205.2,62.2,7.9,16.3,118.8,16137,4221,9441,2475,755,229,29,60,437,296913.4,140243,150819,1,0.7028,0.9025,0.2971,0.0888,0.2083,0.1108,0.073,0.0348,0.0166,0.0383,0.0217,0.0975,0.0246,1,47212.8,55113.3,179634.3,107365.2,251902.2,167489.2,882216.1000000001,525442.7000000001,10027758.8,2314266.3,1454723.4,589554,296913.4,0.7028,0.9025,0.2971,0.0888,0.2083,0.1108,0.073,0.0348,0.0166,0.0383,0.0217,0.0975,0.0246,8478745788,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1964,408000,4015,1082.4,2415.7,516.9,240.9,110,7.8,13.2,109.8,16381,4416,9856,2109,983,449,32,54,448,346297.8,148082,157369,1,0.7027,0.9039,0.2972,0.0887,0.2085,0.1124,0.0681,0.0345,0.0132,0.0336,0.0203,0.0961,0.028,1,48201.2,56362.60000000001,183497.2,109564.8,257475.3,173463.7,840463.8,532843.2000000001,8173651.100000001,2071640.5,1393727.5,593347.8,346297.8,0.7027,0.9039,0.2972,0.0887,0.2085,0.1124,0.0681,0.0345,0.0132,0.0336,0.0203,0.0961,0.028,9141472138,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1965,440000,3537.5,878,2222.5,437,216.6,95.2,8.4,15.5,97.5,15565,3863,9779,1923,953,419,37,68,429,323532.7,156137,164444,1,0.7004,0.9018,0.2995,0.0899,0.2097,0.1114,0.0719,0.0348,0.0157,0.0372,0.0215,0.0982,0.0263,1,47878.9,56038,184262.3,110572.6,257960.1,171387.1,885160,534857.7000000001,9647611.5,2287829.9,1470487,604280.6,323532.7,0.7004,0.9018,0.2995,0.0899,0.2097,0.1114,0.0719,0.0348,0.0157,0.0372,0.0215,0.0982,0.0263,9605618924,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1966,454000,3407.9,931.5,2091.2,385.2,217.4,98.5,10.6,11.5,96.9,15472,4229,9494,1749,987,447,48,52,440,277088.9,164467,163353,1,0.6902,0.9076,0.3098,0.0961,0.2136,0.1212,0.0693,0.0327,0.0158,0.0367,0.021,0.0924,0.0232,1,45855.3,54817.7,185243.8,114897.9,255454.4,181158.1,828866.8,488325.1,9419063.7,2197407.9,1394457.3,552710,277088.9,0.6902,0.9076,0.3098,0.0961,0.2136,0.1212,0.0693,0.0327,0.0158,0.0367,0.021,0.0924,0.0232,9834603980,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1967,444000,4056.3,1066.2,2513.3,476.8,247.7,104.7,10.8,14.4,117.8,18010,4734,11159,2117,1100,465,48,64,523,296437,173121,173596,1,0.6836,0.8938,0.3164,0.0993,0.2171,0.1109,0.0811,0.0344,0.023,0.0467,0.0236,0.1062,0.025,1,44945.8,53421.7,187235.5,117507.9,256971.4,164083.2,959805.4,509470.3,13624410.6,2761699.1,1552416,628211.7000000001,296437,0.6836,0.8938,0.3164,0.0993,0.2171,0.1109,0.0811,0.0344,0.023,0.0467,0.0236,0.1062,0.025,10243468699,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1968,453000,4183.7,1282.1,2451.9,449.7,278.4,112.6,5.5,17.4,142.8,18952,5808,11107,2037,1261,510,25,79,647,324530.8,182057,183632,1,0.6562,0.8585,0.3443,0.0939,0.2505,0.1091,0.1158,0.0369,0.0495,0.0788,0.0287,0.1415,0.0257,1,46020.7,54741.2,217347.2,118584.4,316203.8,172109,1462100.8,583033.9,31274420.2,4971369.4,2009487.8,892920.5,324530.8,0.6562,0.8585,0.3443,0.0939,0.2505,0.1091,0.1158,0.0369,0.0495,0.0788,0.0287,0.1415,0.0257,11492000789,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1969,457000,4786.4,1366.5,2859.7,560.2,359.3,158.9,9,20.6,170.9,21874,6245,13069,2560,1642,726,41,94,781,301315.6,191407,199669,1,0.6432,0.848,0.3576,0.0923,0.2652,0.113,0.128,0.0347,0.0691,0.0935,0.0237,0.152,0.0239,1,45066.8,54017.2,225500.4,116452.5,334421.5,178143.6,1614162.4,547739.6,43576176.5,5893662.9,1664004.9,958421.8,301315.6,0.6432,0.8480000000000001,0.3576,0.0923,0.2652,0.113,0.128,0.0347,0.0691,0.0935,0.0237,0.152,0.0239,12070398399,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1970,488738,5365.2,1660.6,3044,660.7,398.6,181.7,8.8,19.6,188.4,26222,8116,14877,3229,1948,888,43,96,921,302811.8,201608,208465,1,0.7211,0.9161,0.2789,0.0922,0.1867,0.1028,0.0597,0.0317,0.0095,0.0281,0.0186,0.0839,0.0242,1,50216,57995.10000000001,174777.9,115536.5,234000.6,161055.5,748556.6000000001,496407.8,5934305.600000001,1758360.5,1294020.8,525601.2000000001,302811.8,0.7211000000000001,0.9161,0.2789,0.0922,0.1867,0.1028,0.0597,0.0317,0.0095,0.0281,0.0186,0.0839,0.0242,12635027451,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1971,507000,5089.3,1505.9,2977.1,606.3,372.2,162.9,11.4,26.6,171.2,25803,7635,15094,3074,1887,826,58,135,868,319444.2,212230,231522,1,0.6994,0.9102,0.3006,0.0951,0.2055,0.1157,0.0646,0.0335,0.0124,0.0311,0.0187,0.0898,0.0253,1,49084.4,58069.9,189888.7,120087.3,259646.7,182676.5,815701.4,528647.2000000001,7851999.800000001,1965272.9,1310983.1,567504.4,319444.2,0.6994,0.9102,0.3006,0.0951,0.2055,0.1157,0.0646,0.0335,0.0124,0.0311,0.0187,0.0898,0.0253,13405351928,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1972,527000,5420.5,1757.5,3099.6,563.4,429.6,192,13.5,34,190.1,28566,9262,16335,2969,2264,1012,71,179,1002,340625.9,222994,231111,1,0.7025,0.9005,0.2974,0.0965,0.2009,0.1014,0.0731,0.0339,0.0156,0.0393,0.0237,0.0995,0.0264,1,50451.2,58788.4,192201.7,124685.4,259710.8,163877.3,945551.3,548415.1,10099936.5,2539051.9,1699087.9,643088.6000000001,340625.9,0.7025,0.9005000000000001,0.2974,0.0965,0.2009,0.1014,0.0731,0.0339,0.0156,0.0393,0.0237,0.0995,0.0264,14412430941,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1973,548000,6060,2149.8,3299.1,611.1,572.1,251.8,12.2,46,262,33209,11781,18079,3349,3135,1380,67,252,1436,332252.9,234048,253796,1,0.6889,0.9025,0.311,0.0984,0.2126,0.115,0.0723,0.0366,0.0129,0.0358,0.0229,0.0975,0.0253,1,50214.60000000001,59800.9,204004.2,129101.5,278882.5,188660.6,949021.2,599746.2000000001,8441716.5,2345972.1,1669021.1,639831.3,332252.9,0.6889000000000001,0.9025,0.311,0.0984,0.2126,0.115,0.0723,0.0366,0.0129,0.0358,0.0229,0.0975,0.0253,15353826131,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1974,573000,7144.7,2452.5,4086,606.1,682.4,344.5,14.8,45.2,277.8,40939,14053,23413,3473,3910,1974,85,259,1592,324417.5,245567,264912,1,0.6976,0.9155,0.3022,0.1003,0.2019,0.1175,0.0587,0.033,0.0085,0.0258,0.0173,0.0845,0.0257,1,48834.5,58264.60000000001,190386.1,126371.1,254391.5,185124.6,740270.2000000001,520169.5,5333372.300000001,1623884.1,1213987.3,532133,324417.5,0.6976,0.9155,0.3022,0.1003,0.2019,0.1175,0.0587,0.033,0.0085,0.0258,0.0173,0.0845,0.0257,15471559496,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1975,592000,7474.2,2447.1,4517.1,510,678.7,316,13,47.1,302.5,44247,14487,26741,3019,4018,1871,77,279,1791,289170.6,257859,272992,1,0.6981,0.9128,0.3018,0.0995,0.2023,0.1151,0.063,0.0332,0.011,0.0299,0.0189,0.0872,0.0242,1,46396.7,55150.3,180527.5,119024.6,241987.8,172122.3,754114.8,496638.6,6552081.4,1787972,1257870.2,521407.3,289170.6,0.6981,0.9128,0.3018,0.0995,0.2023,0.1151,0.063,0.0332,0.011,0.0299,0.0189,0.0872,0.0242,15423296080,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1976,610000,7615.1,2392.5,4717.4,505.2,691,337.4,11.5,47.2,294.9,46452,14594,28776,3082,4215,2058,70,288,1799,319222,270690,287826,1,0.6958,0.9102,0.3041,0.0997,0.2044,0.1146,0.0642,0.0331,0.0124,0.0311,0.0187,0.0898,0.0256,1,48142.7,57249.8,189388.7,124172.8,254572.8,178412.8,799265.4,515135.9,7714604.100000001,1939402.8,1297224.2,559192.9,319222,0.6958000000000001,0.9102,0.3041,0.0997,0.2044,0.1146,0.0642,0.0331,0.0124,0.0311,0.0187,0.0898,0.0256,16855643178,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1977,633000,7225,2453.1,4212.6,559.2,743,355,15.8,49.1,323.1,45734,15528,26666,3540,4703,2247,100,311,2045,330063.3,284340,319688,1,0.6847,0.8985,0.3151,0.1047,0.2104,0.109,0.0758,0.0358,0.0175,0.0401,0.0226,0.1015,0.0257,1,48908,58345.2,202600.3,134659.4,270529.7,175129.1,974676.9,575436.5,11278757.9,2577186.4,1613801.8,652600.1000000001,330063.3,0.6847000000000001,0.8985000000000001,0.3151,0.1047,0.2104,0.109,0.0758,0.0358,0.0175,0.0401,0.0226,0.1015,0.0257,18279539205,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1978,660000,7506.1,2659.2,4245.2,601.7,780.8,351.8,15.5,53.9,359.5,49540,17551,28018,3971,5153,2322,102,356,2373,368641,298861,341457,1,0.6889,0.8967,0.311,0.0965,0.2148,0.1111,0.0765,0.0366,0.017,0.04,0.0231,0.1033,0.0267,1,52840.7,62523.5,214645.8,133275.5,296578.2,191778.1,1056606.2,631573.9,11713148.3,2764122.8,1772631.5,712944.1000000001,368641,0.6889000000000001,0.8967,0.311,0.0965,0.2148,0.1111,0.0765,0.0366,0.017,0.04,0.0231,0.1033,0.0267,20629725608,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1979,702000,7996,2820.4,4471.2,704.4,835.6,351,17.5,59.5,407.5,56132,19799,31388,4945,5866,2464,123,418,2861,379310.3,300084,369073,1,0.689,0.8864,0.3106,0.0893,0.2218,0.1082,0.088,0.0351,0.0268,0.053,0.0263,0.1136,0.0254,1,57125.7,66813.90000000001,231770,133208.8,330987.8,201768.7,1313730.4,654716.2000000001,19973213.1,3957210.3,2180654.7,847388.1000000001,379310.3,0.6890000000000001,0.8864000000000001,0.3106,0.0893,0.2218,0.1082,0.088,0.0351,0.0268,0.053,0.0263,0.1136,0.0254,22392158150,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1980,800312,7941.4,2906.7,4356.3,678.4,912.6,364.9,20,67.2,460.6,63556,23263,34864,5429,7304,2920,160,538,3686,360558.2,330072,393931,1,0.7022,0.8914,0.2973,0.0821,0.2154,0.107,0.0833,0.0369,0.0205,0.0465,0.026,0.1086,0.0253,1,55633.5,64200.7,211974.3,117008.1,307239.5,190701.3,1188420.8,658197,14625907.4,3316295.7,2061965.1,774387.5,360558.2,0.7022,0.8914000000000001,0.2973,0.0821,0.2154,0.107,0.0833,0.0369,0.0205,0.0465,0.026,0.1086,0.0253,23534951120,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1981,845000,7695.5,2727.3,4373.4,594.8,896.4,356.1,17.5,64.9,458,65027,23046,36955,5026,7575,3009,148,548,3870,337864.4,342933,404971,1,0.6925,0.8906,0.307,0.0935,0.2131,0.1041,0.0852,0.0344,0.0249,0.0512,0.0263,0.1094,0.0242,1,53700.4,62786.8,214244.9,130518.6,297402.7,181661.4,1189757.4,600791.8,17405327.9,3570425.5,2039107.6,763203.7000000001,337864.4,0.6925,0.8906000000000001,0.307,0.0935,0.2131,0.1041,0.0852,0.0344,0.0249,0.0512,0.0263,0.1094,0.0242,23933642047,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1982,881000,7095.6,2412.7,4117.9,564.9,805.4,310.7,13.6,61.5,419.6,62512,21256,36279,4977,7096,2737,120,542,3697,292864.2,406899,385791,1,0.6922,0.9047,0.3078,0.0994,0.2082,0.1131,0.0703,0.0335,0.0153,0.0369,0.0216,0.0953,0.025,1,45054,53531.8,180283.1,116450.8,243978.6,165631.8,824045.3,490036.7,8968720.8,2160079.9,1403564.2,558454.8,292864.2,0.6922,0.9047,0.3078,0.0994,0.2082,0.1131,0.0703,0.0335,0.0153,0.0369,0.0216,0.0953,0.025,23836523867,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1983,891000,6046.1,2011.4,3563.3,471.4,655.2,284,12.8,51.3,307.2,53871,17922,31749,4200,5838,2530,114,457,2737,331524.6,406899,417580,1,0.6639,0.8831,0.3322,0.0978,0.2338,0.1182,0.0899,0.0395,0.0245,0.0517,0.0284,0.1169,0.0277,1,44194.4,53444.3,199046.9,117226.8,280175.3,176990.6,1076729,591271.6,14687441.7,3098458.3,1892562.1,700083.7000000001,331524.6,0.6639,0.8831,0.3322,0.0978,0.2338,0.1182,0.0899,0.0395,0.0245,0.0517,0.0284,0.1169,0.0277,24377571083,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1984,911000,5932.5,1978.4,3458.6,495.5,628.5,278,10.8,60.7,279,54045,18023,31508,4514,5726,2533,98,553,2542,366306.2,428528,430802,1,0.6211,0.8572,0.3658,0.1001,0.2659,0.1266,0.1134,0.0465,0.0369,0.0703,0.0376,0.1428,0.0311,1,40695.5,51057.8,215701.2,118065.6,313603.7,186655.1,1337904.2,686040.5,21783773.9,4146630.8,2465564.6,842129.1000000001,366306.2,0.6211,0.8572000000000001,0.3658,0.1001,0.2659,0.1266,0.1134,0.0465,0.0369,0.0703,0.0376,0.1428,0.0311,25269632473,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1985,936000,5907.5,1849.6,3561.5,496.4,667.1,321.7,10.3,60.3,274.9,55294,17312,33336,4646,6244,3011,96,564,2573,394502.2,434544,447300,1,0.6114,0.8519,0.3757,0.1024,0.274,0.1296,0.1178,0.0488,0.036,0.0721,0.0398,0.1481,0.032,1,41824.60000000001,52984.2,231320.3,126089.3,337417,199523.9,1450128.4,751854.9,22138923.3,4440359.3,2722879.7,911756.7,394502.2,0.6114,0.8519,0.3757,0.1024,0.274,0.1296,0.1178,0.0488,0.036,0.0721,0.0398,0.1481,0.032,26755732874,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1986,963000,5570.8,1603.9,3489.2,477.7,718.9,354.5,12.6,64.9,286.9,53647,15446,33601,4600,6923,3414,121,625,2763,467472.2,459738,467586,1,0.5471,0.7974,0.4342,0.1029,0.3326,0.136,0.169,0.0624,0.0594,0.111,0.0558,0.2026,0.0363,1,39133.2,51844.9,279518.5,132530.6,428201.7,218825.2,2176347.5,1004942.4,38207469.5,7145473.600000001,3992347.4,1304393.3,467472.2,0.5471,0.7974,0.4342,0.1029,0.3326,0.136,0.169,0.0624,0.0594,0.111,0.0558,0.2026,0.0363,29593534836,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1987,1007000,5675.7,1629.4,3491.3,555,695.7,353,8.4,61.8,272.5,57154,16408,35157,5589,7006,3555,85,622,2744,428896.5,482587,502353,1,0.5948,0.8506,0.3977,0.1115,0.2866,0.1401,0.1158,0.0521,0.029,0.0655,0.0379,0.1494,0.0347,1,40813,53066.2,245621.9,137733.6,354059,216285.9,1429861,804332.1000000001,17883135.1,4048353.3,2599924.3,922430.3,428896.5,0.5948,0.8506,0.3977,0.1115,0.2866,0.1401,0.1158,0.0521,0.029,0.0655,0.0379,0.1494,0.0347,29804517822,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1988,1060000,5672.5,1544.9,3528.4,599.2,780.7,405.2,10.5,73.8,291.2,60128,16376,37401,6351,8275,4295,111,782,3087,537001.8,507538,538320,1,0.5101,0.7813,0.4661,0.11,0.3576,0.1474,0.1817,0.0696,0.0612,0.1181,0.0612,0.2187,0.0406,1,37479.8,52186.9,308191.5,145467.5,472981.4,243649.2,2402656.9,1150123.9,40455819.1,7808950.600000001,4493595.4,1446143.8,537001.8,0.5101,0.7813,0.4661,0.11,0.3576,0.1474,0.1817,0.0696,0.0612,0.1181,0.0612,0.2187,0.0406,33561671549,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1989,1111000,5646.4,1404.8,3662.1,579.6,625.3,306.9,8.2,59.6,250.6,62732,15607,40686,6439,6947,3410,91,662,2784,505895.5,539971,583408,1,0.5504,0.8173,0.4378,0.113,0.3256,0.1473,0.1459,0.0614,0.0413,0.0873,0.0481,0.1827,0.0385,1,40132.5,54178.60000000001,287285.7,148344.6,427301.4,241581.2,1914649.8,1007600.9,27078571.7,5732005.7,3507669.6,1198754.2,505895.5,0.5504,0.8173,0.4378,0.113,0.3256,0.1473,0.1459,0.0614,0.0413,0.0873,0.0481,0.1827,0.0385,35435250684,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1990,1201833,5462.7,1367.4,3502.7,592.5,600.9,290.7,9.7,62.2,238.3,65652,16434,42097,7121,7222,3494,116,748,2864,483023,600263,618087,1,0.545,0.7912,0.455,0.1088,0.3462,0.1375,0.1707,0.0644,0.0534,0.1064,0.0528,0.2088,0.0382,1,38249.8,50481.2,287432.3,137449.1,437369.3,217085.6,2156937.8,1016271.2,33750639,6721110.800000001,3703370.6,1319254.6,483023,0.545,0.7912,0.455,0.1088,0.3462,0.1375,0.1707,0.0644,0.0534,0.1064,0.0528,0.2088,0.0382,37918019656,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1991,1284000,5621.7,1403.9,3565.5,652.3,677,286.7,11.8,66,312.5,72183,18026,45781,8376,8693,3681,152,848,4012,441714.9,632073,642776,1,0.5677,0.8079,0.4325,0.1048,0.3272,0.1349,0.1566,0.0586,0.0501,0.0983,0.0483,0.1921,0.0355,1,39255.8,50780.7,269152.3,130446.8,407217.9,209928.1,1949647.3,911904.2,31198964.1,6119079.9,3338399.2,1195748.3,441714.9,0.5677,0.8079000000000001,0.4325,0.1048,0.3272,0.1349,0.1566,0.0586,0.0501,0.0983,0.0483,0.1921,0.0355,39334108221,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1992,1327000,5506.9,1289.2,3520.3,697.4,696.8,291.8,10.9,62.8,331.3,73077,17108,46714,9255,9247,3872,145,833,4397,457058.7,663632,671644,1,0.5427,0.7819,0.4566,0.1042,0.3522,0.1342,0.1822,0.0618,0.0666,0.1209,0.0545,0.2181,0.036,1,38230.8,50075.10000000001,289518.1,132110.4,446621.2,212648.4,2309944.5,980144.3,42207454.6,7665483,3841086.4,1382842.1,457058.7,0.5427000000000001,0.7819,0.4566,0.1042,0.3522,0.1342,0.1822,0.0618,0.0666,0.1209,0.0545,0.2181,0.036,42076138486,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
Nevada,1993,1389000,5304.9,1245,3321.6,738.3,875.2,463.9,10.4,60.9,340.1,73685,17293,46137,10255,12157,6443,144,846,4724,460164.3,684211,684067,1,0.55,0.7924,0.4476,0.1051,0.3427,0.135,0.1721,0.0602,0.0618,0.113,0.0521,0.2076,0.0358,1,39299.3,51472.4,287840.1,135185.9,440752.8,216989.8,2212826.1,967847.7,39743782.3,7265521.9,3722100.9,1334701.7,460164.3,0.55,0.7924,0.4476,0.1051,0.3427,0.135,0.1721,0.0602,0.0618,0.113,0.0521,0.2076,0.0358,43997998498,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,216,93,NA,NA,NA,NA,NA
